"","Full.Address","CAD.inc.Number","Nature.of.Call","Unit","Date.Time.Received","Date.Time.Dispatched","Date.Time.Arrived","Date.Time.Cleared","first.responder","first.responder.response.time","IncType","LocType","LocName","NearTag","Address","lon","lat","is.first.responder","Date","Date.Short","Year.Month","Month","Year","bad.geocode","Y","X","from.Lowell","from.Lowell_in_traffic","from.HQ","from.HQ_in_traffic","from.FiveFifteen","from.FiveFifteen_in_traffic","from.JoyWashington","from.JoyWashington_in_traffic","from.Highland","from.Highland_in_traffic","from.Teele","from.Teele_in_traffic","from.Union","from.Union_in_traffic"
"2274","624 SOMERVILLE AVE, Somerville, Massachusetts","1209405","S FIRE ALARM","E1","10/20/2012 8:33","10/20/2012 8:34","10/20/2012 8:36","10/20/2012 8:44","E1",1.8,"S FIRE ALARM","B","BRAZILIAN SUPERMARKET","KENT ST AND SACRAMENTO ST","624 SOMERVILLE AV",-71.1106127,42.3837335,1,2012-10-20 08:33:00,2012-10-20,"2012-10","10","2012",0,42.3837335,-71.1106127,"0.933333333333333","0.916666666666667","9.4","14.8666666666667","1.5","1.83333333333333","7.38333333333333","10.5166666666667","3.81666666666667","3.75","9.85","10.5","6.01666666666667","7.78333333333333"
"2275","624 SOMERVILLE AVE, Somerville, Massachusetts","1208699","S FIRE ALARM","E1","9/30/2012 12:00","9/30/2012 12:00","9/30/2012 12:03","9/30/2012 12:11","E1",2.15,"S FIRE ALARM","S","SOMERVILLE AV","KENT ST AND SACRAMENTO ST","624 SOMERVILLE AV",-71.1106127,42.3837335,1,2012-09-30 12:00:00,2012-09-30,"2012-09","09","2012",0,42.3837335,-71.1106127,"0.933333333333333","0.916666666666667","9.4","14.8666666666667","1.5","1.83333333333333","7.38333333333333","10.5166666666667","3.81666666666667","3.75","9.85","10.5","6.01666666666667","7.78333333333333"
"2276","624 SOMERVILLE AVE, Somerville, Massachusetts","1204198","S FIRE ALARM","E1","5/22/2012 11:52","5/22/2012 11:53","5/22/2012 11:55","5/22/2012 12:05","E1",1.82,"S FIRE ALARM","B","BRAZILIAN SUPERMARKET","KENT ST AND SACRAMENTO ST","624 SOMERVILLE AV",-71.1106127,42.3837335,1,2012-05-22 11:52:00,2012-05-22,"2012-05","05","2012",0,42.3837335,-71.1106127,"0.933333333333333","0.916666666666667","9.4","14.8666666666667","1.5","1.83333333333333","7.38333333333333","10.5166666666667","3.81666666666667","3.75","9.85","10.5","6.01666666666667","7.78333333333333"
"2277","625 MCGRATH HWY, Somerville, Massachusetts","1200860","AUTO ACC INJURY","L2","1/31/2012 9:58","1/31/2012 9:59","1/31/2012 10:01","1/31/2012 10:05","L2",2.35,"AUTO ACC INJURY","B","HIGHLAND AUTO PARTS","OTIS ST AND BONAIR ST","625 MCGRATH HWY",-71.0889432,42.3882191,1,2012-01-31 09:58:00,2012-01-31,"2012-01","01","2012",0,42.3882191,-71.0889432,"7.85","10.15","4.23333333333333","5.13333333333333","6.98333333333333","8.38333333333333","3.03333333333333","4.06666666666667","7.45","9.71666666666667","14.1166666666667","15.55","4.61666666666667","5.76666666666667"
"2278","629 SOMERVILLE AVE, Somerville, Massachusetts","1205369","MEDICAL AID","E1","6/28/2012 14:13","6/28/2012 14:13","6/28/2012 14:15","6/28/2012 14:25","E1",2.5,"MEDICAL AID","S","SOMERVILLE AV","SPRING ST AND BELMONT ST","629 SOMERVILLE AV",-71.1105714,42.3842623,1,2012-06-28 14:13:00,2012-06-28,"2012-06","06","2012",0,42.3842623,-71.1105714,"0.5","0.466666666666667","10.6833333333333","12.7333333333333","1.1","1.55","6.98333333333333","10.2666666666667","3.41666666666667","3.38333333333333","9.41666666666667","10.1833333333333","5.61666666666667","7.43333333333333"
"2279","62R TALBOT AVE, Somerville, Massachusetts","1412366","MEDICAL AID","L3","12/11/2014 14:03","12/11/2014 14:04","12/11/2014 14:08","12/11/2014 14:18","L3",3.72,"MEDICAL AID","S","TALBOT AV","COLLEGE AV AND LATIN WY","62R TALBOT AV",-71.1205209,42.4048327,1,2014-12-11 14:03:00,2014-12-11,"2014-12","12","2014",0,42.4048327,-71.1205209,"8.93333333333333","11.6166666666667","12.8","13.1","10.6666666666667","13.4833333333333","14.55","16.55","6.83333333333333","8.06666666666667","3.31666666666667","3.28333333333333","13.1833333333333","17.8666666666667"
"2280","63 CONWELL AVE, Somerville, Massachusetts","1305848","MEDICAL AID","E6","6/18/2013 15:15","6/18/2013 15:15","6/18/2013 15:19","6/18/2013 15:21","E6",3.37,"MEDICAL AID","S","CONWELL AV","HILLSDALE RD AND WEST ADAMS ST","63 CONWELL AV",-71.1274976,42.4079726,1,2013-06-18 15:15:00,2013-06-18,"2013-06","06","2013",0,42.4079726,-71.1274976,"9.96666666666667","13.1166666666667","14.65","15.2","11.0166666666667","14.1","15.5666666666667","17.9166666666667","7.86666666666667","9.53333333333333","2.55","2.86666666666667","14.2","19.0166666666667"
"2281","63 FLINT ST, Somerville, Massachusetts","1411883","MEDICAL AID","E2","11/28/2014 11:16","11/28/2014 11:16","11/28/2014 11:19","11/28/2014 11:33","E2",2.63,"MEDICAL AID","S","FLINT ST","CROSS ST AND FLINT AV","63 FLINT ST",-71.0887548,42.3851062,1,2014-11-28 11:16:00,2014-11-28,"2014-11","11","2014",0,42.3851062,-71.0887548,"8.4","10.6","3.63333333333333","4.6","6.91666666666667","8.56666666666667","1.66666666666667","1.75","8.2","10.35","13.5166666666667","15.1333333333333","3.66666666666667","4"
"2282","63 IRVING ST, Somerville, Massachusetts","1307272","A FIRE ALARM","E6","7/28/2013 21:39","7/28/2013 21:40","7/28/2013 21:43","7/28/2013 21:53","E6",3.22,"A FIRE ALARM","S","IRVING ST","HOLLAND ST AND BROADWAY","63 IRVING ST",-71.1222224,42.4001862,1,2013-07-28 21:39:00,2013-07-29,"2013-07","07","2013",0,42.4001862,-71.1222224,"7.51666666666667","9.28333333333333","12.7166666666667","13.2333333333333","8.56666666666667","10.7666666666667","13.1333333333333","14.4833333333333","5.18333333333333","6.93333333333333","1.75","2.45","11.7666666666667","15.6833333333333"
"2283","63 WALNUT ST, Somerville, Massachusetts","1410818","MEDICAL AID","E3","10/28/2014 19:42","10/28/2014 19:42","10/28/2014 19:45","10/28/2014 19:57","E3",2.87,"MEDICAL AID","S","WALNUT ST","BOSTON ST AND HIGHLAND AV","63 WALNUT ST",-71.0945938,42.3841219,1,2014-10-28 19:42:00,2014-10-29,"2014-10","10","2014",0,42.3841219,-71.0945938,"5.5","7.35","7.18333333333333","7.91666666666667","4.01666666666667","4.48333333333333","4.05","4.48333333333333","5.81666666666667","7.45","12.9","14.3333333333333","3.16666666666667","4.6"
"2284","63 WEBSTER AVE, Somerville, Massachusetts","1407279","AUTO ACC INJURY","E3","7/28/2014 10:19","7/28/2014 10:22","7/28/2014 10:27","7/28/2014 10:36","E3",4.88,"AUTO ACC INJURY","S","WEBSTER AV","PROSPECT ST AND TREMONT ST","63 WEBSTER AV",-71.0953995,42.3759968,1,2014-07-28 10:19:00,2014-07-28,"2014-07","07","2014",0,42.3759968,-71.0953995,"5.86666666666667","7.85","7.63333333333333","12.2166666666667","4.38333333333333","5.05","4.53333333333333","5.58333333333333","7.48333333333333","10.15","13.6666666666667","15.5166666666667","3.16666666666667","4.03333333333333"
"2285","630 SOMERVILLE AVE, Somerville, Massachusetts","1300760","FIRE","T1","1/23/2013 16:25","1/23/2013 16:26","1/23/2013 16:28","1/23/2013 16:46","T1",2.07,"FIRE","B","LAUNDROMAX","KENT ST AND SACRAMENTO ST","630 SOMERVILLE AV",-71.1112255,42.3841269,1,2013-01-23 16:25:00,2013-01-23,"2013-01","01","2013",0,42.3841269,-71.1112255,"0.0666666666666667","0.05","8.93333333333333","13.9333333333333","1.15","1.66666666666667","7.03333333333333","10.2","3.08333333333333","2.96666666666667","8.08333333333333","9.01666666666667","5.66666666666667","7.5"
"2286","631 ASSEMBLY ROW, Somerville, Massachusetts","1412713","MEDICAL AID","E2","12/20/2014 14:35","12/20/2014 14:36","12/20/2014 14:41","12/20/2014 14:57","E2",4.43,"MEDICAL AID","B","PAUL BAKERY","ARTISAN WAY AND GREAT RIVER RD","631 ASSEMBLY ROW",-71.079395,42.395127,1,2014-12-20 14:35:00,2014-12-20,"2014-12","12","2014",0,42.395127,-71.079395,"14.5666666666667","15.9833333333333","6.86666666666667","7.75","14.8833333333333","17.2833333333333","9.06666666666667","9.85","13.4166666666667","15.1833333333333","13.4333333333333","14.8666666666667","11.6333333333333","12.7666666666667"
"2287","634 MYSTIC AVE, Somerville, Massachusetts","1411842","AUTO ACC INJURY","E2","11/27/2014 8:54","11/27/2014 8:55","11/27/2014 8:58","11/27/2014 9:14","E2",3,"AUTO ACC INJURY","B","MYSTIC RIVER APARTMENTS - SHA","TEMPLE ST AND MEMORIAL RD","634 MYSTIC AV",-71.0944093,42.3991081,1,2014-11-27 08:54:00,2014-11-27,"2014-11","11","2014",0,42.3991081,-71.0944093,"7.61666666666667","8.06666666666667","6.3","6.16666666666667","6.98333333333333","8.96666666666667","9.5","11.2166666666667","6.7","7.8","8.76666666666667","9.8","10.0666666666667","13.0833333333333"
"2288","635 SOMERVILLE AVE, Somerville, Massachusetts","1300724","MEDICAL AID","T1","1/22/2013 21:06","1/22/2013 21:06","1/22/2013 21:09","1/22/2013 21:17","T1",2.3,"MEDICAL AID","S","SOMERVILLE AV","SPRING ST AND BELMONT ST","635 SOMERVILLE AV",-71.1107512,42.3843735,1,2013-01-22 21:06:00,2013-01-23,"2013-01","01","2013",0,42.3843735,-71.1107512,"0.516666666666667","0.483333333333333","8.9","13.9666666666667","1.13333333333333","1.56666666666667","7","10.1333333333333","3.43333333333333","3.4","9.43333333333333","10.15","5.63333333333333","7.45"
"2289","635 SOMERVILLE AVE, Somerville, Massachusetts","1308092","MEDICAL AID","T1","8/19/2013 20:33","8/19/2013 20:33","8/19/2013 20:35","8/19/2013 20:41","T1",1.92,"MEDICAL AID","S","SOMERVILLE AV","SPRING ST AND BELMONT ST","635 SOMERVILLE AV",-71.1107512,42.3843735,1,2013-08-19 20:33:00,2013-08-20,"2013-08","08","2013",0,42.3843735,-71.1107512,"0.516666666666667","0.483333333333333","8.9","13.9666666666667","1.13333333333333","1.56666666666667","7","10.1333333333333","3.43333333333333","3.4","9.43333333333333","10.15","5.63333333333333","7.45"
"2290","638 MYSTIC AVE, Somerville, Massachusetts","1202980","MEDICAL AID","E2","4/12/2012 11:54","4/12/2012 11:54","4/12/2012 11:58","4/12/2012 12:09","E2",3.87,"MEDICAL AID","S","MYSTIC AV","MEMORIAL RD AND MORELAND ST","638 MYSTIC AV",-71.0945769,42.3991894,1,2012-04-12 11:54:00,2012-04-12,"2012-04","04","2012",0,42.3991894,-71.0945769,"7.6","8.05","6.26666666666667","6.15","6.95","8.95","8.46666666666667","12.8","6.68333333333333","7.76666666666667","8.75","9.8","10.05","13.0833333333333"
"2291","64 DERBY ST, Somerville, Massachusetts","1204181","MEDICAL AID","R1","5/21/2012 10:25","5/21/2012 10:26","5/21/2012 10:29","5/21/2012 11:16","R1",2.45,"MEDICAL AID","S","DERBY ST","GRANT ST AND TEMPLE ST","64 DERBY ST",-71.0909193,42.3945818,1,2012-05-21 10:25:00,2012-05-21,"2012-05","05","2012",0,42.3945818,-71.0909193,"9.41666666666667","9.56666666666667","3.38333333333333","3.35","9","11.2333333333333","6.58333333333333","8.15","8.71666666666667","10.1333333333333","13.5166666666667","13.9333333333333","8.18333333333333","9.85"
"2292","64 DERBY ST, Somerville, Massachusetts","1310715","CARB MON DETECT","C2","10/27/2013 20:11","10/27/2013 20:12","10/27/2013 20:16","10/27/2013 20:22","C2",4.2,"CARB MON DETECT","S","DERBY ST","GRANT ST AND TEMPLE ST","64 DERBY ST",-71.0909193,42.3945818,1,2013-10-27 20:11:00,2013-10-28,"2013-10","10","2013",0,42.3945818,-71.0909193,"9.41666666666667","9.56666666666667","3.38333333333333","3.35","9","11.2333333333333","6.58333333333333","8.15","8.71666666666667","10.1333333333333","13.5166666666667","13.9333333333333","8.18333333333333","9.85"
"2293","64 PURITAN RD, Somerville, Massachusetts","1210391","MEDICAL AID","R1","11/12/2012 7:51","11/12/2012 7:51","11/12/2012 7:55","11/12/2012 8:09","R1",3.58,"MEDICAL AID","S","PURITAN RD","TEMPLE RD AND SHORE DR","64 PURITAN RD",-71.0877259,42.3970987,1,2012-11-12 07:51:00,2012-11-12,"2012-11","11","2012",0,42.3970987,-71.0877259,"9.1","9.3","4.66666666666667","6.45","8.53333333333333","10.8666666666667","9.9","10.35","8.26666666666667","9.6","10.3333333333333","11.75","8.93333333333333","13.6166666666667"
"2294","64 PURITAN RD, Somerville, Massachusetts","1210504","MEDICAL AID","R1","11/15/2012 15:33","11/15/2012 15:33","11/15/2012 15:37","11/15/2012 15:50","R1",3.58,"MEDICAL AID","S","PURITAN RD","TEMPLE RD AND SHORE DR","64 PURITAN RD",-71.0877259,42.3970987,1,2012-11-15 15:33:00,2012-11-15,"2012-11","11","2012",0,42.3970987,-71.0877259,"9.1","9.3","4.66666666666667","6.45","8.53333333333333","10.8666666666667","9.9","10.35","8.26666666666667","9.6","10.3333333333333","11.75","8.93333333333333","13.6166666666667"
"2295","64 SYCAMORE ST, Somerville, Massachusetts","1205467","A FIRE ALARM","E7","7/1/2012 15:28","7/1/2012 15:29","7/1/2012 15:33","7/1/2012 15:36","E7",3.52,"A FIRE ALARM","S","SYCAMORE ST","RAILROAD BRIDGE & PEMBROKE ST","64 SYCAMORE ST",-71.1004279,42.390267,1,2012-07-01 15:28:00,2012-07-01,"2012-07","07","2012",0,42.390267,-71.1004279,"4.56666666666667","4.95","5.35","7.98333333333333","3.65","5.31666666666667","5.5","6.55","3.18333333333333","4.28333333333333","11.0166666666667","12.7666666666667","5.95","7.45"
"2296","64 UNION SQ, Somerville, Massachusetts","1205136","MEDICAL AID","E3","6/21/2012 11:58","6/21/2012 11:59","6/21/2012 12:01","6/21/2012 12:06","E3",2.23,"MEDICAL AID","B","RUBY ROGERS CENTER","STONE AV AND SANBORN CT","64 UNION SQ",-71.0963621,42.3799411,1,2012-06-21 11:58:00,2012-06-21,"2012-06","06","2012",0,42.3799411,-71.0963621,"4.78333333333333","6.66666666666667","6.25","11.1833333333333","3.3","4.06666666666667","3.15","3.76666666666667","6.41666666666667","8.3","12.6","14.4333333333333","1.78333333333333","3.18333333333333"
"2297","64 UNION SQ, Somerville, Massachusetts","1201446","MEDICAL AID","E3","2/21/2012 14:05","2/21/2012 14:06","2/21/2012 14:09","2/21/2012 14:13","E3",3.27,"MEDICAL AID","B","RUBY ROGERS CENTER","STONE AV AND SANBORN CT","64 UNION SQ",-71.0963621,42.3799411,1,2012-02-21 14:05:00,2012-02-21,"2012-02","02","2012",0,42.3799411,-71.0963621,"4.78333333333333","6.66666666666667","6.25","11.1833333333333","3.3","4.06666666666667","3.15","3.76666666666667","6.41666666666667","8.3","12.6","14.4333333333333","1.78333333333333","3.18333333333333"
"2298","64 VINAL AVE, Somerville, Massachusetts","1208958","MEDICAL AID","E3","10/7/2012 13:55","10/7/2012 13:55","10/7/2012 13:59","10/7/2012 14:03","E3",3.43,"MEDICAL AID","S","VINAL AV","SUMMER ST AND HIGHLAND AV","64 VINAL AV",-71.0963489,42.3857104,1,2012-10-07 13:55:00,2012-10-07,"2012-10","10","2012",0,42.3857104,-71.0963489,"4.7","5.28333333333333","4.61666666666667","8.6","3.46666666666667","5.83333333333333","3.28333333333333","3.81666666666667","4.3","5.96666666666667","11.4","12.8166666666667","4.26666666666667","5.93333333333333"
"2299","643 BROADWAY, Somerville, Massachusetts","1400244","MEDICAL AID","E7","1/6/2014 16:47","1/6/2014 16:48","1/6/2014 16:52","1/6/2014 17:00","E7",3.43,"MEDICAL AID","B","DIALYSIS CLINIC","WINCHESTER ST & RAILROAD BRIDG","643 BROADWAY",-71.1101304,42.3994632,1,2014-01-06 16:47:00,2014-01-06,"2014-01","01","2014",0,42.3994632,-71.1101304,"5.63333333333333","5.95","8.58333333333333","8.75","6.86666666666667","7.86666666666667","10.4333333333333","11.9166666666667","3.03333333333333","3.4","6.85","7.16666666666667","9.91666666666667","12.7666666666667"
"2300","643 BROADWAY, Somerville, Massachusetts","1307395","MEDICAL AID","E7","7/31/2013 16:49","7/31/2013 16:50","7/31/2013 16:53","7/31/2013 17:01","E7",3.27,"MEDICAL AID","B","DIALYSIS CLINIC","WINCHESTER ST & RAILROAD BRIDG","643 BROADWAY",-71.1101304,42.3994632,1,2013-07-31 16:49:00,2013-07-31,"2013-07","07","2013",0,42.3994632,-71.1101304,"5.63333333333333","5.95","8.58333333333333","8.75","6.86666666666667","7.86666666666667","10.4333333333333","11.9166666666667","3.03333333333333","3.4","6.85","7.16666666666667","9.91666666666667","12.7666666666667"
"2301","643 BROADWAY, Somerville, Massachusetts","1200723","MEDICAL AID","E7","1/26/2012 14:35","1/26/2012 14:35","1/26/2012 14:38","1/26/2012 14:40","E7",2.68,"MEDICAL AID","B","DIALYSIS CLINIC","WINCHESTER ST & RAILROAD BRIDG","643 BROADWAY",-71.1101304,42.3994632,1,2012-01-26 14:35:00,2012-01-26,"2012-01","01","2012",0,42.3994632,-71.1101304,"5.63333333333333","5.95","8.58333333333333","8.75","6.86666666666667","7.86666666666667","10.4333333333333","11.9166666666667","3.03333333333333","3.4","6.85","7.16666666666667","9.91666666666667","12.7666666666667"
"2302","643 BROADWAY, Somerville, Massachusetts","1208593","MEDICAL AID","E6","9/27/2012 11:11","9/27/2012 11:11","9/27/2012 11:15","9/27/2012 11:32","E6",3.57,"MEDICAL AID","S","BROADWAY","WINCHESTER ST & RAILROAD BRIDG","643 BROADWAY",-71.1101304,42.3994632,1,2012-09-27 11:11:00,2012-09-27,"2012-09","09","2012",0,42.3994632,-71.1101304,"5.63333333333333","5.95","8.58333333333333","8.75","6.86666666666667","7.86666666666667","10.4333333333333","11.9166666666667","3.03333333333333","3.4","6.85","7.16666666666667","9.91666666666667","12.7666666666667"
"2303","643 BROADWAY, Somerville, Massachusetts","1303699","MEDICAL AID","E7","4/18/2013 8:48","4/18/2013 8:48","4/18/2013 8:49","4/18/2013 8:58","E7",1.15,"MEDICAL AID","B","BALL SQUARE MEDICAL BUILDING","WINCHESTER ST & RAILROAD BRIDG","643 BROADWAY",-71.1101304,42.3994632,1,2013-04-18 08:48:00,2013-04-18,"2013-04","04","2013",0,42.3994632,-71.1101304,"5.63333333333333","5.95","8.58333333333333","8.75","6.86666666666667","7.86666666666667","10.4333333333333","11.9166666666667","3.03333333333333","3.4","6.85","7.16666666666667","9.91666666666667","12.7666666666667"
"2304","643 BROADWAY, Somerville, Massachusetts","1311053","MEDICAL AID","E7","11/5/2013 8:34","11/5/2013 8:34","11/5/2013 8:37","11/5/2013 8:41","E7",3.02,"MEDICAL AID","B","DIALYSIS CLINIC","WINCHESTER ST & RAILROAD BRIDG","643 BROADWAY",-71.1101304,42.3994632,1,2013-11-05 08:34:00,2013-11-05,"2013-11","11","2013",0,42.3994632,-71.1101304,"5.63333333333333","5.95","8.58333333333333","8.75","6.86666666666667","7.86666666666667","10.4333333333333","11.9166666666667","3.03333333333333","3.4","6.85","7.16666666666667","9.91666666666667","12.7666666666667"
"2305","643 BROADWAY, Somerville, Massachusetts","1310817","MEDICAL AID","R1","10/30/2013 13:18","10/30/2013 13:19","10/30/2013 13:23","10/30/2013 13:27","R1",3.95,"MEDICAL AID","B","DIALYSIS CLINIC","WINCHESTER ST & RAILROAD BRIDG","643 BROADWAY",-71.1101304,42.3994632,1,2013-10-30 13:18:00,2013-10-30,"2013-10","10","2013",0,42.3994632,-71.1101304,"5.63333333333333","5.95","8.58333333333333","8.75","6.86666666666667","7.86666666666667","10.4333333333333","11.9166666666667","3.03333333333333","3.4","6.85","7.16666666666667","9.91666666666667","12.7666666666667"
"2306","645 BROADWAY, Somerville, Massachusetts","1310093","CAR FIRE","E6","10/10/2013 9:54","10/10/2013 9:54","10/10/2013 9:54","10/10/2013 9:54","E6",0.13,"CAR FIRE","S","BROADWAY","WINCHESTER ST & RAILROAD BRIDG","645 BROADWAY",-71.1100578,42.3994537,1,2013-10-10 09:54:00,2013-10-10,"2013-10","10","2013",0,42.3994537,-71.1100578,"5.58333333333333","5.9","8.55","8.7","6.83333333333333","7.8","10.4","11.9333333333333","3","3.35","6.86666666666667","7.18333333333333","9.88333333333333","12.6666666666667"
"2307","65 BOW ST, Somerville, Massachusetts","1210499","MEDICAL AID","E3","11/15/2012 12:35","11/15/2012 12:36","11/15/2012 12:39","11/15/2012 12:44","E3",2.78,"MEDICAL AID","S","BOW ST","BOW STREET PL & SOMERVILLE AV","65 BOW ST",-71.0995788,42.3816106,1,2012-11-15 12:35:00,2012-11-15,"2012-11","11","2012",0,42.3816106,-71.0995788,"4.2","4.61666666666667","6.08333333333333","10.3166666666667","3.15","3.8","4.18333333333333","4.48333333333333","4.7","5.78333333333333","10.8833333333333","12.2166666666667","2.83333333333333","4.16666666666667"
"2308","65 CHETWYND RD, Somerville, Massachusetts","1309068","OUTSIDE FIRE","E6","9/12/2013 15:05","9/12/2013 15:06","9/12/2013 15:09","9/12/2013 15:11","E6",3.33,"OUTSIDE FIRE","S","CHETWYND RD","HILLSDALE RD AND WEST ADAMS ST","65 CHETWYND RD",-71.1268001,42.409072,1,2013-09-12 15:05:00,2013-09-12,"2013-09","09","2013",0,42.409072,-71.1268001,"10.5666666666667","13.4833333333333","14.7666666666667","15.0833333333333","12.2833333333333","15.15","16.1666666666667","18.35","8.21666666666667","11.0166666666667","3.15","3.26666666666667","14.8","19.4166666666667"
"2309","65 HOLLAND ST, Somerville, Massachusetts","1200085","S FIRE ALARM","E6","1/4/2012 10:27","1/4/2012 10:28","1/4/2012 10:30","1/4/2012 10:36","E6",2.47,"S FIRE ALARM","B","ORLEANS BAR & RESTAURANT","WALLACE ST AND IRVING ST","65 HOLLAND ST",-71.1236953,42.3983856,1,2012-01-04 10:27:00,2012-01-04,"2012-01","01","2012",0,42.3983856,-71.1236953,"6.3","8.95","13.45","14","7.55","10.6166666666667","11.9166666666667","14.95","6.15","6.76666666666667","1.35","2.06666666666667","10.55","15.3333333333333"
"2310","65 JOSEPHINE AVE, Somerville, Massachusetts","1407391","S FIRE ALARM","E7","7/30/2014 22:36","7/30/2014 22:37","7/30/2014 22:42","7/30/2014 22:44","E7",4.37,"S FIRE ALARM","S","JOSEPHINE AV","KIDDER AV AND BROADWAY","65 JOSEPHINE AV",-71.1133849,42.397466,1,2014-07-30 22:36:00,2014-07-31,"2014-07","07","2014",0,42.397466,-71.1133849,"5.33333333333333","6.91666666666667","10.3166666666667","10.4333333333333","6.4","8.35","10.75","11.9333333333333","3","3.76666666666667","4.31666666666667","7.81666666666667","9.58333333333333","13.35"
"2311","65 PARK ST, Somerville, Massachusetts","1406011","MEDICAL AID","E1","6/25/2014 17:24","6/25/2014 17:24","6/25/2014 17:27","6/25/2014 17:41","E1",2.95,"MEDICAL AID","S","PARK ST","MORGAN ST AND BEACON ST","65 PARK ST",-71.1081057,42.3807725,1,2014-06-25 17:24:00,2014-06-25,"2014-06","06","2014",0,42.3807725,-71.1081057,"2.31666666666667","3.21666666666667","8.91666666666667","13.7166666666667","1.13333333333333","1.3","6.58333333333333","7.91666666666667","5.05","6.11666666666667","9.9","11.6333333333333","5.23333333333333","6.8"
"2312","651 SOMERVILLE AVE, Somerville, Massachusetts","1412043","PEDESTRIAN ACC","E1","12/3/2014 23:56","12/3/2014 23:57","12/3/2014 23:58","12/4/2014 0:08","E1",1.02,"PEDESTRIAN ACC","B","E 4","BELMONT ST AND LOWELL ST","651 SOMERVILLE AV",-71.1113134,42.3846917,1,2014-12-03 23:56:00,2014-12-04,"2014-12","12","2014",0,42.3846917,-71.1113134,"0","0","10.8166666666667","13","1.23333333333333","1.78333333333333","7.1","10","3.01666666666667","2.9","8.01666666666667","8.91666666666667","5.73333333333333","7.6"
"2313","651 SOMERVILLE AVE, Somerville, Massachusetts","1412008","MEDICAL AID","E1","12/3/2014 5:00","12/3/2014 5:00","12/3/2014 5:00","12/3/2014 5:17","E1",0.08,"MEDICAL AID","B","LOWELL ST STATION","BELMONT ST AND LOWELL ST","651 SOMERVILLE AV",-71.1113134,42.3846917,1,2014-12-03 05:00:00,2014-12-03,"2014-12","12","2014",0,42.3846917,-71.1113134,"0","0","10.8166666666667","13","1.23333333333333","1.78333333333333","7.1","10","3.01666666666667","2.9","8.01666666666667","8.91666666666667","5.73333333333333","7.6"
"2314","651 SOMERVILLE AVE, Somerville, Massachusetts","1210482","MEDICAL AID","T1","11/15/2012 6:44","11/15/2012 6:45","11/15/2012 6:45","11/15/2012 6:53","T1",0.08,"MEDICAL AID","B","LOWELL ST STATION","BELMONT ST AND LOWELL ST","651 SOMERVILLE AV",-71.1113134,42.3846917,1,2012-11-15 06:44:00,2012-11-15,"2012-11","11","2012",0,42.3846917,-71.1113134,"0","0","10.8166666666667","13","1.23333333333333","1.78333333333333","7.1","10","3.01666666666667","2.9","8.01666666666667","8.91666666666667","5.73333333333333","7.6"
"2315","651 SOMERVILLE AVE, Somerville, Massachusetts","1407062","MEDICAL AID","E1","7/23/2014 9:39","7/23/2014 9:39","7/23/2014 9:39","7/23/2014 9:55","E1",0.07,"MEDICAL AID","B","LOWELL ST STATION","BELMONT ST AND LOWELL ST","651 SOMERVILLE AV",-71.1113134,42.3846917,1,2014-07-23 09:39:00,2014-07-23,"2014-07","07","2014",0,42.3846917,-71.1113134,"0","0","10.8166666666667","13","1.23333333333333","1.78333333333333","7.1","10","3.01666666666667","2.9","8.01666666666667","8.91666666666667","5.73333333333333","7.6"
"2316","652 SOMERVILLE AVE, Somerville, Massachusetts","1210067","CARB MON DETECT","E1","11/2/2012 19:41","11/2/2012 19:42","11/2/2012 19:43","11/2/2012 19:49","E1",1.07,"CARB MON DETECT","S","SOMERVILLE AV","SACRAMENTO ST AND BEACON ST","652 SOMERVILLE AV",-71.1119989,42.3845406,1,2012-11-02 19:41:00,2012-11-03,"2012-11","11","2012",0,42.3845406,-71.1119989,"0.0833333333333333","0.0666666666666667","10.9","13.2166666666667","1.31666666666667","1.93333333333333","7.18333333333333","10.3833333333333","2.9","2.78333333333333","7.91666666666667","8.8","5.81666666666667","7.71666666666667"
"2317","66 FLINT ST, Somerville, Massachusetts","1206165","MEDICAL AID","E2","7/22/2012 17:44","7/22/2012 17:44","7/22/2012 17:48","7/22/2012 18:05","E2",3.22,"MEDICAL AID","S","FLINT ST","CROSS ST AND DEAD END","66 FLINT ST",-71.0891866,42.3849509,1,2012-07-22 17:44:00,2012-07-22,"2012-07","07","2012",0,42.3849509,-71.0891866,"8.46666666666667","10.6666666666667","3.7","4.66666666666667","6.98333333333333","9.3","1.73333333333333","1.81666666666667","8.25","10.4333333333333","13.5833333333333","15.2","3.73333333333333","4.06666666666667"
"2318","66 FLINT ST, Somerville, Massachusetts","1209233","MEDICAL AID","E2","10/15/2012 21:58","10/15/2012 21:58","10/15/2012 22:02","10/15/2012 22:08","E2",3.85,"MEDICAL AID","S","FLINT ST","CROSS ST AND DEAD END","66 FLINT ST",-71.0891866,42.3849509,1,2012-10-15 21:58:00,2012-10-16,"2012-10","10","2012",0,42.3849509,-71.0891866,"8.46666666666667","10.6666666666667","3.7","4.66666666666667","6.98333333333333","9.3","1.73333333333333","1.81666666666667","8.25","10.4333333333333","13.5833333333333","15.2","3.73333333333333","4.06666666666667"
